 published_at , author ,source_name,title ,description
2022-01-24T14:31:34Z,Daniel Cooper,Engadget,Washington DC's AG sues Google for 'deceiving users and invading their privacy',"Google, no stranger to lawsuits about its practices these days, is facing a fresh legal broadside from Washington DC Attorney General Karl Racine. Racine (pictured) has launched an action claiming that Google has violated the Consumer Protection Procedures ac…"
2021-12-30T20:30:48Z,Devindra Hardawar,Engadget,Google Pixel 6 and 6 Pro update 'paused' to fix dropped calls,"Bad news, Pixel fans: Google has confirmed it's pausing the Pixel 6 and 6 Pro December update over reports of call dropping and disconnecting. As Droid Life reports, the news explains why many Pixel 6 owners haven't received the update over the past few weeks…"
2022-01-08T16:46:23Z,Jon Fingas,Engadget,Google and Ford want to bring small radar to more devices,"Radar might soon find its way into more personal technology than Google's phones and smart speakers. 9to5Googlenotes Google, Ford and four other partners have published specs for a Ripple standard that could bring small radar to more devices in a ""privacy-res…"
2022-01-05T20:47:37Z,Bryan Menegus,Engadget,Google Fiber workers in Kansas City make a bid to unionize,"A supermajority of customer service representatives for Google Fiber, operating out of a store in Kansas City, Missouri, have signed union cards in the hopes of bargaining their first contract with their bosses. They're organizing under the auspices of the Al…"
2022-01-19T18:55:43Z,Igor Bonifacic,Engadget,Google is discontinuing its legacy free G Suite tier on July 31st,"Over the years, Google’s productivity suite has had many names. What started as Google Apps became G Suite
 and is now known as Workspace
. Over that same timeframe, the company has offered just as many ways to access that software, announcing new subscript…"
2022-01-23T19:45:29Z,Igor Bonifacic,Engadget,Google claims court ruling would force it to 'censor' the internet,"Google has asked the High Court of Australia to overturn a 2020 ruling it warns could have a “devastating” effect on the wider internet. In a filing
 the search giant made on Friday, Google claims it will be forced to “act as censor” if the country’s highest…"
2022-01-17T19:27:09Z,Igor Bonifacic,Engadget,Google honors Betty White with a tribute on her 100th birthday,"Were she still alive, Betty White would be celebrating her 100th birthday today. In honor of that occasion, Google is celebrating the actor's life. Type White's full name into the company's search engine and you'll be treated to a special graphic. ""Thank you …"
2022-01-20T00:00:00Z,Jon Fingas,Engadget,Google Play Games are available on Windows in a three-country beta,"You can now play Google Play Games on Windows — if you live in the right country. Google has launched a registration-based beta offering access to ""popular"" Play Games titles on Windows PCs in Hong Kong, South Korea and Taiwan. If you get in, you can hop into…"
2022-01-18T22:03:54Z,Igor Bonifacic,Engadget,"Apple and Google oppose Senate antitrust efforts, claiming they'd hurt consumer security","With the Senate Judiciary Committee scheduled to discuss the American Innovation and Choice Online Act
 and the Open App Markets Act
 this week, Apple and Google are stepping up their opposition to both bills. According to CNBC
, Apple recently told lawmak…"
2022-01-07T14:05:36Z,https://www.facebook.com/bbcnews,BBC News,France fines Google and Facebook over cookies,French regulators have fined Google and Facebook for violating EU privacy rules.
